Geography,Geographic Area Name,total_population,population_65,population_male,population_18_29
1400000US12001000201,Census Tract 2.01; Alachua County; Florida,5187,69,2466,4114
1400000US12086004605,Census Tract 46.05; Miami-Dade County; Florida,3910,617,1896,230
1400000US12086004607,Census Tract 46.07; Miami-Dade County; Florida,4241,1023,2123,132
1400000US12086004608,Census Tract 46.08; Miami-Dade County; Florida,1964,303,942,108
1400000US12086004701,Census Tract 47.01; Miami-Dade County; Florida,5009,1376,2550,676
1400000US12086004703,Census Tract 47.03; Miami-Dade County; Florida,5001,1014,2161,426
1400000US12086004704,Census Tract 47.04; Miami-Dade County; Florida,2306,428,1154,435
1400000US12086004705,Census Tract 47.05; Miami-Dade County; Florida,3596,526,1468,363
1400000US12086004901,Census Tract 49.01; Miami-Dade County; Florida,3578,634,1700,530
1400000US12086004903,Census Tract 49.03; Miami-Dade County; Florida,3272,732,1299,328
1400000US12086004904,Census Tract 49.04; Miami-Dade County; Florida,2513,746,1067,194
1400000US12086005002,Census Tract 50.02; Miami-Dade County; Florida,4502,972,2114,715
1400000US12086005003,Census Tract 50.03; Miami-Dade County; Florida,3600,789,1818,366
1400000US12086005004,Census Tract 50.04; Miami-Dade County; Florida,3664,850,1854,484
1400000US12086005102,Census Tract 51.02; Miami-Dade County; Florida,5269,1537,2952,619
1400000US12086005103,Census Tract 51.03; Miami-Dade County; Florida,2539,490,1173,404
1400000US12086005104,Census Tract 51.04; Miami-Dade County; Florida,4218,566,2169,652
1400000US12086005201,Census Tract 52.01; Miami-Dade County; Florida,5473,824,2525,418
1400000US12086005202,Census Tract 52.02; Miami-Dade County; Florida,6168,1137,3587,524
1400000US12086005303,Census Tract 53.03; Miami-Dade County; Florida,3604,323,2027,776
1400000US12086005304,Census Tract 53.04; Miami-Dade County; Florida,4052,631,2005,599
1400000US12086005305,Census Tract 53.05; Miami-Dade County; Florida,3643,711,2111,338
1400000US12086005306,Census Tract 53.06; Miami-Dade County; Florida,4433,1051,2474,696
1400000US12086005403,Census Tract 54.03; Miami-Dade County; Florida,1743,300,907,157
1400000US12086005405,Census Tract 54.05; Miami-Dade County; Florida,3872,465,1967,705
1400000US12086005406,Census Tract 54.06; Miami-Dade County; Florida,3736,550,2016,710
1400000US12086005407,Census Tract 54.07; Miami-Dade County; Florida,2484,531,1222,244
1400000US12086005409,Census Tract 54.09; Miami-Dade County; Florida,3567,849,1857,407
1400000US12086005410,Census Tract 54.10; Miami-Dade County; Florida,2958,654,1504,348
1400000US12086005503,Census Tract 55.03; Miami-Dade County; Florida,3819,627,1944,502
1400000US12086005504,Census Tract 55.04; Miami-Dade County; Florida,3260,724,1716,370
1400000US12086005505,Census Tract 55.05; Miami-Dade County; Florida,2270,491,919,286
1400000US12086005506,Census Tract 55.06; Miami-Dade County; Florida,3601,903,1862,470
1400000US12086005600,Census Tract 56; Miami-Dade County; Florida,4477,1092,2087,513
1400000US12086005701,Census Tract 57.01; Miami-Dade County; Florida,6576,2046,3447,778
1400000US12086005705,Census Tract 57.05; Miami-Dade County; Florida,3201,915,1230,484
1400000US12086005706,Census Tract 57.06; Miami-Dade County; Florida,4159,1246,2158,268
1400000US12086005707,Census Tract 57.07; Miami-Dade County; Florida,1561,231,789,244
1400000US12086005708,Census Tract 57.08; Miami-Dade County; Florida,5875,1159,2511,834
1400000US12086005803,Census Tract 58.03; Miami-Dade County; Florida,6490,943,3331,779
1400000US12086005804,Census Tract 58.04; Miami-Dade County; Florida,3787,1289,1689,255
1400000US12086005805,Census Tract 58.05; Miami-Dade County; Florida,2345,481,1247,389
1400000US12086005806,Census Tract 58.06; Miami-Dade County; Florida,4018,854,2259,483
1400000US12086005901,Census Tract 59.01; Miami-Dade County; Florida,4885,980,2501,614
1400000US12086005902,Census Tract 59.02; Miami-Dade County; Florida,3211,897,1613,326
1400000US12086005903,Census Tract 59.03; Miami-Dade County; Florida,5780,1673,2658,669
1400000US12086005904,Census Tract 59.04; Miami-Dade County; Florida,5573,1012,2786,973
1400000US12086006002,Census Tract 60.02; Miami-Dade County; Florida,6288,1073,3196,960
1400000US12086006003,Census Tract 60.03; Miami-Dade County; Florida,2945,665,1254,404
1400000US12086006004,Census Tract 60.04; Miami-Dade County; Florida,2446,562,1195,300
1400000US12086006103,Census Tract 61.03; Miami-Dade County; Florida,1965,503,771,70
1400000US12086006104,Census Tract 61.04; Miami-Dade County; Florida,4002,1281,2019,191
1400000US12086006105,Census Tract 61.05; Miami-Dade County; Florida,2252,576,1046,170
1400000US12086006106,Census Tract 61.06; Miami-Dade County; Florida,2376,460,1024,307
1400000US12086006201,Census Tract 62.01; Miami-Dade County; Florida,2861,616,1229,293
1400000US12086006203,Census Tract 62.03; Miami-Dade County; Florida,2572,596,1129,225
1400000US12086006205,Census Tract 62.05; Miami-Dade County; Florida,3268,566,1595,534
1400000US12086006206,Census Tract 62.06; Miami-Dade County; Florida,4097,544,1972,383
1400000US12086006302,Census Tract 63.02; Miami-Dade County; Florida,5644,878,2843,594
1400000US12086006303,Census Tract 63.03; Miami-Dade County; Florida,3735,1083,1940,563
1400000US12086006304,Census Tract 63.04; Miami-Dade County; Florida,3064,675,1584,327
1400000US12086006401,Census Tract 64.01; Miami-Dade County; Florida,3331,686,1563,597
1400000US12086006402,Census Tract 64.02; Miami-Dade County; Florida,3961,565,2026,730
1400000US12086006403,Census Tract 64.03; Miami-Dade County; Florida,3023,1057,1309,331
1400000US12086006501,Census Tract 65.01; Miami-Dade County; Florida,3482,705,1403,295
1400000US12086006503,Census Tract 65.03; Miami-Dade County; Florida,2145,414,1073,236
1400000US12086006504,Census Tract 65.04; Miami-Dade County; Florida,1967,431,1036,255
1400000US12086006603,Census Tract 66.03; Miami-Dade County; Florida,2611,552,1305,732
1400000US12086006604,Census Tract 66.04; Miami-Dade County; Florida,1982,339,1013,285
1400000US12086006605,Census Tract 66.05; Miami-Dade County; Florida,1549,204,859,300
1400000US12086006606,Census Tract 66.06; Miami-Dade County; Florida,1376,135,810,223
1400000US12086006607,Census Tract 66.07; Miami-Dade County; Florida,3438,443,1918,787
1400000US12086006608,Census Tract 66.08; Miami-Dade County; Florida,3606,496,1453,589
1400000US12086006705,Census Tract 67.05; Miami-Dade County; Florida,4064,726,2051,379
1400000US12086006706,Census Tract 67.06; Miami-Dade County; Florida,2793,359,1469,259
1400000US12086006707,Census Tract 67.07; Miami-Dade County; Florida,4067,488,2135,233
1400000US12086006709,Census Tract 67.09; Miami-Dade County; Florida,1652,115,917,397
1400000US12086006713,Census Tract 67.13; Miami-Dade County; Florida,1912,132,1011,402
1400000US12086006714,Census Tract 67.14; Miami-Dade County; Florida,2166,401,1038,276
1400000US12086006715,Census Tract 67.15; Miami-Dade County; Florida,3879,528,1945,253
1400000US12086006716,Census Tract 67.16; Miami-Dade County; Florida,744,5,374,250
1400000US12086006717,Census Tract 67.17; Miami-Dade County; Florida,2114,163,1665,733
1400000US12086006718,Census Tract 67.18; Miami-Dade County; Florida,2924,17,1503,383
1400000US12086006719,Census Tract 67.19; Miami-Dade County; Florida,2123,21,801,854
1400000US12086006720,Census Tract 67.20; Miami-Dade County; Florida,2426,6,1201,644
1400000US12086006721,Census Tract 67.21; Miami-Dade County; Florida,2944,46,1345,1126
1400000US12086006722,Census Tract 67.22; Miami-Dade County; Florida,1908,226,816,184
1400000US12086006801,Census Tract 68.01; Miami-Dade County; Florida,3039,795,1491,337
1400000US12086006802,Census Tract 68.02; Miami-Dade County; Florida,3450,1151,1638,175
1400000US12086006901,Census Tract 69.01; Miami-Dade County; Florida,2781,390,1341,358
1400000US12086006902,Census Tract 69.02; Miami-Dade County; Florida,3110,968,1889,234
1400000US12086007003,Census Tract 70.03; Miami-Dade County; Florida,4492,510,2026,446
1400000US12086007004,Census Tract 70.04; Miami-Dade County; Florida,4957,575,2256,524
1400000US12086007005,Census Tract 70.05; Miami-Dade County; Florida,1787,373,867,412
1400000US12086007006,Census Tract 70.06; Miami-Dade County; Florida,3441,644,1372,542
1400000US12086007007,Census Tract 70.07; Miami-Dade County; Florida,2829,163,1493,1053
1400000US12086007101,Census Tract 71.01; Miami-Dade County; Florida,2958,387,1240,317
1400000US12086007103,Census Tract 71.03; Miami-Dade County; Florida,2105,297,1227,236
1400000US12086007104,Census Tract 71.04; Miami-Dade County; Florida,3354,227,1695,406
1400000US12086007200,Census Tract 72; Miami-Dade County; Florida,2713,375,1203,392
1400000US12086007300,Census Tract 73; Miami-Dade County; Florida,4434,815,2117,175
1400000US12086007401,Census Tract 74.01; Miami-Dade County; Florida,1440,304,681,111
1400000US12086007402,Census Tract 74.02; Miami-Dade County; Florida,2398,442,1226,249
1400000US12086007403,Census Tract 74.03; Miami-Dade County; Florida,3179,666,1145,1133
1400000US12086007501,Census Tract 75.01; Miami-Dade County; Florida,2551,621,1276,195
1400000US12086007503,Census Tract 75.03; Miami-Dade County; Florida,797,142,370,129
1400000US12086007601,Census Tract 76.01; Miami-Dade County; Florida,2568,367,1463,354
1400000US12086007603,Census Tract 76.03; Miami-Dade County; Florida,3465,724,1839,1080
1400000US12086007605,Census Tract 76.05; Miami-Dade County; Florida,3178,440,1370,605
1400000US12086007607,Census Tract 76.07; Miami-Dade County; Florida,2165,526,1029,356
1400000US12086007608,Census Tract 76.08; Miami-Dade County; Florida,2343,283,1145,290
1400000US12086007609,Census Tract 76.09; Miami-Dade County; Florida,1728,267,921,460
1400000US12086007610,Census Tract 76.10; Miami-Dade County; Florida,4534,565,2245,694
1400000US12086007704,Census Tract 77.04; Miami-Dade County; Florida,5811,1043,2232,928
1400000US12086007705,Census Tract 77.05; Miami-Dade County; Florida,5454,1246,2357,936
1400000US12086007706,Census Tract 77.06; Miami-Dade County; Florida,3173,1017,1635,229
1400000US12086007707,Census Tract 77.07; Miami-Dade County; Florida,3124,518,1140,316
1400000US12086007708,Census Tract 77.08; Miami-Dade County; Florida,2383,641,1176,326
1400000US12086007709,Census Tract 77.09; Miami-Dade County; Florida,2786,575,1403,229
1400000US12086007801,Census Tract 78.01; Miami-Dade County; Florida,599,176,250,80
1400000US12086007805,Census Tract 78.05; Miami-Dade County; Florida,4376,913,2135,460
1400000US12086007806,Census Tract 78.06; Miami-Dade County; Florida,3872,869,1801,387
1400000US12086007807,Census Tract 78.07; Miami-Dade County; Florida,4965,670,2605,488
1400000US12086007808,Census Tract 78.08; Miami-Dade County; Florida,4140,743,1937,851
1400000US12086007809,Census Tract 78.09; Miami-Dade County; Florida,3984,746,1752,668
1400000US12086007901,Census Tract 79.01; Miami-Dade County; Florida,4221,1023,1849,603
1400000US12086007902,Census Tract 79.02; Miami-Dade County; Florida,3074,584,1483,256
1400000US12086008000,Census Tract 80; Miami-Dade County; Florida,4664,934,2272,651
1400000US12086008101,Census Tract 81.01; Miami-Dade County; Florida,3514,538,1881,375
1400000US12086008102,Census Tract 81.02; Miami-Dade County; Florida,4493,939,2368,398
1400000US12086008202,Census Tract 82.02; Miami-Dade County; Florida,4496,631,2464,450
1400000US12086008205,Census Tract 82.05; Miami-Dade County; Florida,4043,953,2013,386
1400000US12086008206,Census Tract 82.06; Miami-Dade County; Florida,3795,667,1889,378
1400000US12086008207,Census Tract 82.07; Miami-Dade County; Florida,4970,549,2699,506
1400000US12086008208,Census Tract 82.08; Miami-Dade County; Florida,4660,580,2617,808
1400000US12086008209,Census Tract 82.09; Miami-Dade County; Florida,4155,701,2163,456
1400000US12086008305,Census Tract 83.05; Miami-Dade County; Florida,5649,1051,2753,906
1400000US12086008308,Census Tract 83.08; Miami-Dade County; Florida,5475,741,2494,834
1400000US12086008309,Census Tract 83.09; Miami-Dade County; Florida,4469,389,1933,628
1400000US12086008310,Census Tract 83.10; Miami-Dade County; Florida,4383,752,1986,450
1400000US12086008311,Census Tract 83.11; Miami-Dade County; Florida,4343,718,1947,796
1400000US12086008312,Census Tract 83.12; Miami-Dade County; Florida,3474,678,1618,588
1400000US12086008313,Census Tract 83.13; Miami-Dade County; Florida,5148,1090,2366,651
1400000US12086008314,Census Tract 83.14; Miami-Dade County; Florida,2957,418,1416,621
1400000US12086008315,Census Tract 83.15; Miami-Dade County; Florida,4904,876,2257,605
1400000US12086008409,Census Tract 84.09; Miami-Dade County; Florida,5063,1053,2389,583
1400000US12086008415,Census Tract 84.15; Miami-Dade County; Florida,4567,1039,2496,582
1400000US12086008416,Census Tract 84.16; Miami-Dade County; Florida,3203,613,1628,402
1400000US12086008418,Census Tract 84.18; Miami-Dade County; Florida,2782,534,1308,609
1400000US12086008419,Census Tract 84.19; Miami-Dade County; Florida,5185,989,2297,958
1400000US12086008420,Census Tract 84.20; Miami-Dade County; Florida,1500,255,729,139
1400000US12086008421,Census Tract 84.21; Miami-Dade County; Florida,4394,1065,2411,615
1400000US12086008422,Census Tract 84.22; Miami-Dade County; Florida,2255,534,1097,297
1400000US12086008423,Census Tract 84.23; Miami-Dade County; Florida,4999,848,2411,572
1400000US12086008424,Census Tract 84.24; Miami-Dade County; Florida,3670,1030,1489,632
1400000US12086008425,Census Tract 84.25; Miami-Dade County; Florida,2018,515,919,190
1400000US12086008426,Census Tract 84.26; Miami-Dade County; Florida,4014,688,1906,467
1400000US12086008427,Census Tract 84.27; Miami-Dade County; Florida,2000,293,868,207
1400000US12086008428,Census Tract 84.28; Miami-Dade County; Florida,2408,343,1279,301
1400000US12086008429,Census Tract 84.29; Miami-Dade County; Florida,4580,591,2257,271
1400000US12086008430,Census Tract 84.30; Miami-Dade County; Florida,5354,782,2036,1086
1400000US12086008431,Census Tract 84.31; Miami-Dade County; Florida,2503,1436,1105,154
1400000US12086008502,Census Tract 85.02; Miami-Dade County; Florida,4221,984,1928,372
1400000US12086008503,Census Tract 85.03; Miami-Dade County; Florida,3367,1003,1652,478
1400000US12086008504,Census Tract 85.04; Miami-Dade County; Florida,2932,464,1558,443
1400000US12086008601,Census Tract 86.01; Miami-Dade County; Florida,4174,877,1929,380
1400000US12086008603,Census Tract 86.03; Miami-Dade County; Florida,3919,796,1672,464
1400000US12086008604,Census Tract 86.04; Miami-Dade County; Florida,1272,354,541,54
1400000US12086008702,Census Tract 87.02; Miami-Dade County; Florida,5427,1239,2695,810
1400000US12086008703,Census Tract 87.03; Miami-Dade County; Florida,2339,457,1105,333
1400000US12086008704,Census Tract 87.04; Miami-Dade County; Florida,3002,617,1461,415
1400000US12086008805,Census Tract 88.05; Miami-Dade County; Florida,3816,940,1850,861
1400000US12086008806,Census Tract 88.06; Miami-Dade County; Florida,4468,921,2405,437
1400000US12086008807,Census Tract 88.07; Miami-Dade County; Florida,4221,855,1645,289
1400000US12086008808,Census Tract 88.08; Miami-Dade County; Florida,2902,808,1296,251
1400000US12086008809,Census Tract 88.09; Miami-Dade County; Florida,1930,586,931,207
1400000US12086008810,Census Tract 88.10; Miami-Dade County; Florida,4169,864,1900,569
1400000US12086008904,Census Tract 89.04; Miami-Dade County; Florida,3737,0,1166,3669
1400000US12086008906,Census Tract 89.06; Miami-Dade County; Florida,4885,1179,2224,497
1400000US12086008907,Census Tract 89.07; Miami-Dade County; Florida,4374,1218,2083,501
1400000US12086008908,Census Tract 89.08; Miami-Dade County; Florida,3307,1237,1497,436
1400000US12086008909,Census Tract 89.09; Miami-Dade County; Florida,3556,888,1657,417
1400000US12086008910,Census Tract 89.10; Miami-Dade County; Florida,3429,937,1813,364
1400000US12086008911,Census Tract 89.11; Miami-Dade County; Florida,3119,547,1404,369
1400000US12086009010,Census Tract 90.10; Miami-Dade County; Florida,7914,868,4011,1180
1400000US12086009014,Census Tract 90.14; Miami-Dade County; Florida,4419,428,2098,701
1400000US12086009015,Census Tract 90.15; Miami-Dade County; Florida,5498,1213,2519,662
1400000US12086009020,Census Tract 90.20; Miami-Dade County; Florida,3004,416,1463,533
1400000US12086009021,Census Tract 90.21; Miami-Dade County; Florida,4117,644,2159,616
1400000US12086009022,Census Tract 90.22; Miami-Dade County; Florida,2481,325,1159,301
